mixture_ID,mixture_path,source_1_path,source_2_path,length
3240-131231-0006_3436-172171-0040,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3240-131231-0006_3436-172171-0040.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3240-131231-0006_3436-172171-0040.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3240-131231-0006_3436-172171-0040.wav,230560.0
60-121082-0091_125-121342-0005,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/60-121082-0091_125-121342-0005.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/60-121082-0091_125-121342-0005.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/60-121082-0091_125-121342-0005.wav,203600.0
6209-34599-0035_89-219-0006,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6209-34599-0035_89-219-0006.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6209-34599-0035_89-219-0006.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6209-34599-0035_89-219-0006.wav,263440.0
7859-102521-0011_40-222-0068,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/7859-102521-0011_40-222-0068.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/7859-102521-0011_40-222-0068.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/7859-102521-0011_40-222-0068.wav,226800.0
3436-172171-0027_8095-274345-0033,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3436-172171-0027_8095-274345-0033.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3436-172171-0027_8095-274345-0033.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3436-172171-0027_8095-274345-0033.wav,267120.0
4088-158077-0019_4362-15663-0018,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/4088-158077-0019_4362-15663-0018.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/4088-158077-0019_4362-15663-0018.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/4088-158077-0019_4362-15663-0018.wav,264480.0
1069-133699-0032_5561-39621-0044,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/1069-133699-0032_5561-39621-0044.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/1069-133699-0032_5561-39621-0044.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/1069-133699-0032_5561-39621-0044.wav,268320.0
226-131533-0007_1624-142933-0035,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/226-131533-0007_1624-142933-0035.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/226-131533-0007_1624-142933-0035.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/226-131533-0007_1624-142933-0035.wav,244080.0
3235-28452-0020_2289-152258-0020,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3235-28452-0020_2289-152258-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3235-28452-0020_2289-152258-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3235-28452-0020_2289-152258-0020.wav,255280.0
5808-54425-0026_1970-10594-0030,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5808-54425-0026_1970-10594-0030.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5808-54425-0026_1970-10594-0030.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5808-54425-0026_1970-10594-0030.wav,198960.0
5703-47212-0021_2952-410-0026,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5703-47212-0021_2952-410-0026.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5703-47212-0021_2952-410-0026.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5703-47212-0021_2952-410-0026.wav,264481.0
5778-12761-0044_3947-13262-0036,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5778-12761-0044_3947-13262-0036.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5778-12761-0044_3947-13262-0036.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5778-12761-0044_3947-13262-0036.wav,231280.0
7780-274562-0047_302-123504-0016,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/7780-274562-0047_302-123504-0016.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/7780-274562-0047_302-123504-0016.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/7780-274562-0047_302-123504-0016.wav,227680.0
5104-33406-0022_311-124404-0007,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5104-33406-0022_311-124404-0007.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5104-33406-0022_311-124404-0007.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5104-33406-0022_311-124404-0007.wav,213920.0
5104-33407-0020_4267-287369-0012,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5104-33407-0020_4267-287369-0012.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5104-33407-0020_4267-287369-0012.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5104-33407-0020_4267-287369-0012.wav,206240.0
8975-270782-0022_229-130880-0088,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/8975-270782-0022_229-130880-0088.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/8975-270782-0022_229-130880-0088.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/8975-270782-0022_229-130880-0088.wav,225440.0
233-155990-0036_460-172359-0000,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/233-155990-0036_460-172359-0000.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/233-155990-0036_460-172359-0000.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/233-155990-0036_460-172359-0000.wav,161680.0
3664-178366-0036_6081-41997-0027,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3664-178366-0036_6081-41997-0027.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3664-178366-0036_6081-41997-0027.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3664-178366-0036_6081-41997-0027.wav,244000.0
32-21634-0016_460-172359-0046,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/32-21634-0016_460-172359-0046.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/32-21634-0016_460-172359-0046.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/32-21634-0016_460-172359-0046.wav,197520.0
6836-61804-0011_6818-68772-0047,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6836-61804-0011_6818-68772-0047.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6836-61804-0011_6818-68772-0047.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6836-61804-0011_6818-68772-0047.wav,243600.0
7059-77900-0030_6531-61334-0004,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/7059-77900-0030_6531-61334-0004.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/7059-77900-0030_6531-61334-0004.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/7059-77900-0030_6531-61334-0004.wav,245280.0
4051-10927-0020_2416-152137-0008,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/4051-10927-0020_2416-152137-0008.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/4051-10927-0020_2416-152137-0008.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/4051-10927-0020_2416-152137-0008.wav,255600.0
1363-135842-0027_332-128985-0042,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/1363-135842-0027_332-128985-0042.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/1363-135842-0027_332-128985-0042.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/1363-135842-0027_332-128985-0042.wav,212960.0
4397-15666-0006_2289-152254-0008,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/4397-15666-0006_2289-152254-0008.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/4397-15666-0006_2289-152254-0008.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/4397-15666-0006_2289-152254-0008.wav,259360.0
2843-152918-0040_307-127539-0009,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/2843-152918-0040_307-127539-0009.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/2843-152918-0040_307-127539-0009.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/2843-152918-0040_307-127539-0009.wav,226400.0
5163-18515-0029_1737-142396-0003,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5163-18515-0029_1737-142396-0003.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5163-18515-0029_1737-142396-0003.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5163-18515-0029_1737-142396-0003.wav,235040.0
6836-61803-0013_250-142276-0026,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6836-61803-0013_250-142276-0026.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6836-61803-0013_250-142276-0026.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6836-61803-0013_250-142276-0026.wav,242320.0
3607-135982-0019_83-3054-0002,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3607-135982-0019_83-3054-0002.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3607-135982-0019_83-3054-0002.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3607-135982-0019_83-3054-0002.wav,237360.0
3857-182315-0010_6064-300880-0004,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3857-182315-0010_6064-300880-0004.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3857-182315-0010_6064-300880-0004.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3857-182315-0010_6064-300880-0004.wav,250240.0
1898-145715-0016_3374-298032-0040,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/1898-145715-0016_3374-298032-0040.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/1898-145715-0016_3374-298032-0040.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/1898-145715-0016_3374-298032-0040.wav,257360.0
6437-66172-0009_2518-154826-0053,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6437-66172-0009_2518-154826-0053.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6437-66172-0009_2518-154826-0053.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6437-66172-0009_2518-154826-0053.wav,254080.0
6367-65536-0025_7447-91186-0007,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/6367-65536-0025_7447-91186-0007.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/6367-65536-0025_7447-91186-0007.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/6367-65536-0025_7447-91186-0007.wav,227120.0
587-54108-0027_2136-5147-0038,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/587-54108-0027_2136-5147-0038.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/587-54108-0027_2136-5147-0038.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/587-54108-0027_2136-5147-0038.wav,267360.0
8123-275209-0012_6385-34669-0002,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/8123-275209-0012_6385-34669-0002.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/8123-275209-0012_6385-34669-0002.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/8123-275209-0012_6385-34669-0002.wav,250400.0
8797-294123-0071_6181-216552-0018,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/8797-294123-0071_6181-216552-0018.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/8797-294123-0071_6181-216552-0018.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/8797-294123-0071_6181-216552-0018.wav,249360.0
8419-286676-0003_2391-145015-0004,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/8419-286676-0003_2391-145015-0004.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/8419-286676-0003_2391-145015-0004.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/8419-286676-0003_2391-145015-0004.wav,240480.0
730-358-0015_6385-220959-0025,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/730-358-0015_6385-220959-0025.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/730-358-0015_6385-220959-0025.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/730-358-0015_6385-220959-0025.wav,268640.0
5703-47198-0038_26-495-0076,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5703-47198-0038_26-495-0076.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5703-47198-0038_26-495-0076.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5703-47198-0038_26-495-0076.wav,250160.0
2416-152139-0065_1963-147036-0006,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/2416-152139-0065_1963-147036-0006.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/2416-152139-0065_1963-147036-0006.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/2416-152139-0065_1963-147036-0006.wav,244880.0
4051-11217-0001_911-128684-0013,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/4051-11217-0001_911-128684-0013.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/4051-11217-0001_911-128684-0013.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/4051-11217-0001_911-128684-0013.wav,240240.0
481-123719-0013_19-198-0003,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/481-123719-0013_19-198-0003.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/481-123719-0013_19-198-0003.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/481-123719-0013_19-198-0003.wav,247680.0
460-172359-0024_248-130697-0020,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/460-172359-0024_248-130697-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/460-172359-0024_248-130697-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/460-172359-0024_248-130697-0020.wav,234560.0
1235-135883-0014_2289-152258-0000,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/1235-135883-0014_2289-152258-0000.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/1235-135883-0014_2289-152258-0000.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/1235-135883-0014_2289-152258-0000.wav,198560.0
8419-293469-0016_8324-286683-0017,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/8419-293469-0016_8324-286683-0017.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/8419-293469-0016_8324-286683-0017.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/8419-293469-0016_8324-286683-0017.wav,240880.0
2989-138035-0070_7067-76048-0020,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/2989-138035-0070_7067-76048-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/2989-138035-0070_7067-76048-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/2989-138035-0070_7067-76048-0020.wav,258240.0
5778-12761-0018_669-129061-0021,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5778-12761-0018_669-129061-0021.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5778-12761-0018_669-129061-0021.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5778-12761-0018_669-129061-0021.wav,249280.0
374-180298-0046_8063-274115-0020,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/374-180298-0046_8063-274115-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/374-180298-0046_8063-274115-0020.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/374-180298-0046_8063-274115-0020.wav,238880.0
458-126305-0040_8095-274346-0041,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/458-126305-0040_8095-274346-0041.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/458-126305-0040_8095-274346-0041.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/458-126305-0040_8095-274346-0041.wav,173920.0
118-47824-0049_839-130898-0042,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/118-47824-0049_839-130898-0042.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/118-47824-0049_839-130898-0042.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/118-47824-0049_839-130898-0042.wav,247840.0
5678-43301-0027_201-127786-0062,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5678-43301-0027_201-127786-0062.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5678-43301-0027_201-127786-0062.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5678-43301-0027_201-127786-0062.wav,226240.0
887-123289-0021_8051-295385-0028,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/887-123289-0021_8051-295385-0028.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/887-123289-0021_8051-295385-0028.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/887-123289-0021_8051-295385-0028.wav,242560.0
1034-121119-0091_1898-145724-0016,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/1034-121119-0091_1898-145724-0016.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/1034-121119-0091_1898-145724-0016.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/1034-121119-0091_1898-145724-0016.wav,254880.0
3112-9555-0047_625-132112-0041,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3112-9555-0047_625-132112-0041.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3112-9555-0047_625-132112-0041.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3112-9555-0047_625-132112-0041.wav,261920.0
302-123523-0024_2384-152900-0030,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/302-123523-0024_2384-152900-0030.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/302-123523-0024_2384-152900-0030.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/302-123523-0024_2384-152900-0030.wav,232000.0
19-198-0022_1594-135914-0080,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/19-198-0022_1594-135914-0080.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/19-198-0022_1594-135914-0080.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/19-198-0022_1594-135914-0080.wav,228400.0
5652-39938-0015_625-132118-0016,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5652-39938-0015_625-132118-0016.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5652-39938-0015_625-132118-0016.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5652-39938-0015_625-132118-0016.wav,246640.0
27-123349-0023_374-180298-0027,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/27-123349-0023_374-180298-0027.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/27-123349-0023_374-180298-0027.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/27-123349-0023_374-180298-0027.wav,247840.0
4898-28461-0051_1363-139304-0034,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/4898-28461-0051_1363-139304-0034.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/4898-28461-0051_1363-139304-0034.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/4898-28461-0051_1363-139304-0034.wav,247040.0
196-122152-0033_3242-67168-0034,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/196-122152-0033_3242-67168-0034.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/196-122152-0033_3242-67168-0034.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/196-122152-0033_3242-67168-0034.wav,258880.0
2817-142371-0031_250-142276-0042,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/2817-142371-0031_250-142276-0042.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/2817-142371-0031_250-142276-0042.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/2817-142371-0031_250-142276-0042.wav,237760.0
5652-19215-0006_2289-152258-0012,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5652-19215-0006_2289-152258-0012.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5652-19215-0006_2289-152258-0012.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5652-19215-0006_2289-152258-0012.wav,140960.0
211-122425-0052_458-126290-0019,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/211-122425-0052_458-126290-0019.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/211-122425-0052_458-126290-0019.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/211-122425-0052_458-126290-0019.wav,112000.0
909-131044-0007_6272-70171-0014,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/909-131044-0007_6272-70171-0014.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/909-131044-0007_6272-70171-0014.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/909-131044-0007_6272-70171-0014.wav,248560.0
4788-94904-0031_1743-142914-0030,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/4788-94904-0031_1743-142914-0030.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/4788-94904-0031_1743-142914-0030.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/4788-94904-0031_1743-142914-0030.wav,241280.0
5393-19218-0018_3168-173565-0034,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5393-19218-0018_3168-173565-0034.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5393-19218-0018_3168-173565-0034.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5393-19218-0018_3168-173565-0034.wav,229440.0
2691-156745-0015_5867-48852-0051,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/2691-156745-0015_5867-48852-0051.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/2691-156745-0015_5867-48852-0051.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/2691-156745-0015_5867-48852-0051.wav,236320.0
1594-135914-0111_481-123719-0037,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/1594-135914-0111_481-123719-0037.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/1594-135914-0111_481-123719-0037.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/1594-135914-0111_481-123719-0037.wav,235920.0
3436-172171-0011_1970-26100-0016,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3436-172171-0011_1970-26100-0016.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3436-172171-0011_1970-26100-0016.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3436-172171-0011_1970-26100-0016.wav,236480.0
3526-176651-0021_4859-22176-0021,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3526-176651-0021_4859-22176-0021.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3526-176651-0021_4859-22176-0021.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3526-176651-0021_4859-22176-0021.wav,249600.0
3486-166446-0016_6272-70191-0024,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3486-166446-0016_6272-70191-0024.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3486-166446-0016_6272-70191-0024.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3486-166446-0016_6272-70191-0024.wav,248320.0
5688-15787-0019_5339-14133-0011,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/5688-15787-0019_5339-14133-0011.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/5688-15787-0019_5339-14133-0011.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/5688-15787-0019_5339-14133-0011.wav,255200.0
1034-121119-0019_4441-76250-0038,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/1034-121119-0019_4441-76250-0038.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/1034-121119-0019_4441-76250-0038.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/1034-121119-0019_4441-76250-0038.wav,259760.0
332-128985-0046_5456-62014-0009,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/332-128985-0046_5456-62014-0009.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/332-128985-0046_5456-62014-0009.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/332-128985-0046_5456-62014-0009.wav,234960.0
587-54108-0048_445-123860-0014,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/587-54108-0048_445-123860-0014.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/587-54108-0048_445-123860-0014.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/587-54108-0048_445-123860-0014.wav,198400.0
3699-19402-0014_6209-34601-0038,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3699-19402-0014_6209-34601-0038.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3699-19402-0014_6209-34601-0038.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3699-19402-0014_6209-34601-0038.wav,232560.0
40-222-0040_403-128339-0038,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/40-222-0040_403-128339-0038.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/40-222-0040_403-128339-0038.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/40-222-0040_403-128339-0038.wav,252320.0
1363-139304-0020_8238-283452-0043,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/1363-139304-0020_8238-283452-0043.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/1363-139304-0020_8238-283452-0043.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/1363-139304-0020_8238-283452-0043.wav,216480.0
4267-72637-0002_2159-179156-0002,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/4267-72637-0002_2159-179156-0002.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/4267-72637-0002_2159-179156-0002.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/4267-72637-0002_2159-179156-0002.wav,258880.0
4018-103416-0001_2989-138035-0030,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/4018-103416-0001_2989-138035-0030.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/4018-103416-0001_2989-138035-0030.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/4018-103416-0001_2989-138035-0030.wav,250320.0
3879-173592-0009_8609-283227-0025,/share/corpus/Libri2Mix/wav16k/max/train-100/mix_clean/3879-173592-0009_8609-283227-0025.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s1/3879-173592-0009_8609-283227-0025.wav,/share/corpus/Libri2Mix/wav16k/max/train-100/s2/3879-173592-0009_8609-283227-0025.wav,245920.0
